ID_REF	VALUE
16651453	5.74063
16651455	4.62391
16651457	3.78654
16651459	5.05552
16651461	4.46728
16651463	5.39034
16651465	5.16812
16651467	4.76679
16651469	3.96938
16651471	4.63639
16651473	4.02357
16651475	5.71458
16651477	2.5688
16651479	4.52883
16651481	2.44648
16651483	3.42359
16651485	4.91841
16651487	6.18264
16651491	8.60834
16651493	4.4144
16651495	2.03066
16651497	5.02174
16651499	5.39507
16651501	1.47783
16651505	1.02981
16651507	1.78871
16651509	4.57329
16651511	5.78121
16651513	2.04313
16651515	3.95066
16651517	4.14542
16651519	4.16593
16651521	5.38558
16651523	1.7704
16651525	4.43232
16651527	3.80733
16651529	2.73408
16651531	1.65642
16651533	3.27325
16651535	6.07708
16651537	4.43488
16651539	2.4847
16651541	2.40543
16651543	3.40878
16651545	1.88298
16651547	3.46859
16651549	3.11333
16651551	5.36534
16651553	5.71692
16651555	2.96365
16651557	4.84627
16651559	2.79497
16651561	2.08613
16651563	3.46117
16651567	4.67311
16651569	2.96365
16651571	2.58628
16651573	0.83714
16651575	5.2601
16651577	1.79977
16651579	2.52607
16651581	5.42811
16651583	3.88928
16651585	4.0285
16651587	4.9343
16651589	5.21423
16651591	2.2374
16651593	1.66641
16651595	4.25035
16651597	4.562
16651599	6.51596
16651601	5.75089
16651603	6.17359
16651605	2.1134
16651607	3.3052
16651609	5.72181
16651611	5.29989
16651613	2.52506
16651615	3.65892
16651617	3.98422
16651619	3.23158
16651621	5.54347
16651623	6.5027
16651625	6.45719
16651627	4.86499
16651629	4.82717
16651631	5.44385
16651633	2.69079
16651635	4.63008
16651637	2.81329
16651639	2.57149
16651641	5.03992
16651643	7.74187
16651645	7.36074
16651647	6.95371
16651649	7.07047
16651653	9.50349
16651655	8.69048
16651657	8.29305
16651659	3.78989
16651661	5.71785
16651663	5.90855
16651665	4.23779
16651667	5.08657
16651669	5.38819
16651671	5.31419
16651673	5.65211
16651675	4.29247
16651677	5.54051
16651679	5.77341
16651681	3.9271
16651683	5.62926
16651685	3.73725
16651687	1.75366
16651689	4.35044
16651691	3.7626
16651693	3.22464
16651695	5.69939
16651697	4.19818
16651699	3.2762
16651701	2.81167
16651703	4.54011
16651705	1.60536
16651707	3.75976
16651709	3.07961
16651711	2.31296
16651715	4.14906
16651717	3.59708
16651719	4.65793
16651721	2.80557
16651723	2.12704
16651725	2.10105
16651727	3.28543
16651729	3.50704
16651731	5.91745
16651733	3.58696
16651735	4.6404
16651737	3.30808
16651739	3.77644
16651741	4.42126
16651743	5.30564
16651745	2.28161
16651747	5.07233
16651749	4.48643
16651751	4.80776
16651753	6.16331
16651755	5.66213
16651757	4.48857
16651761	2.59345
16651763	4.2145
16651765	4.14643
16651767	3.74353
16651769	4.31377
16651771	2.73775
16651773	2.85708
16651775	5.34941
16651777	4.39651
16651779	6.51242
16651781	5.38665
16651783	3.33584
16651785	4.50437
16651787	6.36608
16651789	2.38696
16651791	5.87007
16651793	5.2968
16651795	5.7289
16651797	5.2956
16651799	2.79198
16651801	1.00658
16651803	5.34719
16651805	6.79295
16651807	2.24189
16651809	2.95302
16651811	2.06184
16651813	4.18607
16651815	1.36735
16651817	4.44107
16651819	2.27644
16651821	6.48029
16651823	3.81342
16651825	2.9472
16651827	4.62197
16651829	2.04293
16651831	2.75939
16651833	3.86959
16651835	6.55995
16651837	2.51843
16651841	3.31293
16651843	3.01585
16651845	4.27367
16651847	3.78151
16651851	5.2797
16651853	5.43822
16651855	4.84392
16651857	0.912362
16651859	1.70872
16651861	3.39599
16651863	4.63835
16651865	3.83199
16651867	1.46975
16651869	3.04289
16651873	5.34916
16651877	5.53376
16651879	5.2295
16651881	4.41099
16651883	3.04864
16651885	3.93475
16651887	3.48049
16651889	2.87465
16651891	1.26628
16651893	3.59372
16651895	7.49059
16651899	3.95989
16651903	6.33385
16651905	7.57473
16651907	6.05439
16651909	1.3109
16651911	2.76751
16651913	1.33103
16651915	4.29852
16651917	2.02586
16651919	4.25265
16651921	1.97685
16651923	5.95448
16651925	3.82172
16651927	3.57568
16651929	2.1844
16651931	2.30978
16651933	2.84283
16651935	2.32387
16651937	6.50466
16651939	1.75243
16651941	3.7298
16651943	2.32357
16651945	1.8863
16651947	1.5772
16651949	6.4881
16651951	2.04313
16651953	1.55005
16651955	2.92556
16651957	5.38413
16651959	3.76158
16651961	5.18464
16651963	5.19507
16651965	2.69508
16651967	3.83904
16651969	6.01318
16651971	3.6603
16651973	2.22699
16651975	2.41255
16651977	2.30078
16651979	5.60769
16651981	4.08068
16651983	4.02357
16651985	2.95229
16651987	2.56719
16651989	3.02106
16651991	3.93734
16651993	1.50432
16651995	2.94485
16651997	1.3745
16652001	2.77746
16652003	5.00235
16652005	3.6899
16652007	1.87619
16652009	4.13187
16652011	2.6128
16652013	3.31839
16652015	3.02856
16652017	1.46073
16652019	2.78521
16652021	3.12402
16652023	2.91931
16652025	6.74836
16652027	3.48075
16652031	1.06335
16652033	5.59458
16652035	4.15294
16652037	4.6564
16652039	2.59151
16652041	4.14607
16652043	3.72858
16652047	3.99819
16652049	2.17624
16652051	1.74767
16652055	2.59044
16652057	3.92817
16652059	1.16938
16652061	1.31957
16652063	2.61605
16652065	1.16539
16652067	1.08798
16652069	5.3238
16652071	1.07982
16652073	5.78519
16652077	2.28232
16652079	1.88569
16652081	6.40219
16652085	2.12957
16652087	0.942637
16652089	1.75243
16652091	2.66883
16652093	3.33002
16652095	1.94899
16652097	1.81973
16652099	1.46789
16652101	4.20521
16652103	0.956995
16652105	3.44835
16652107	2.92626
16652109	2.50252
16652113	1.46684
16652115	5.85619
16652117	1.00658
16652119	3.48067
16652121	1.63123
16652123	2.10237
16652125	2.5874
16652127	1.97379
16652129	4.06658
16652131	2.67806
16652133	1.84845
16652135	0.835451
16652137	4.20352
16652139	3.65555
16652141	3.27156
16652143	3.97725
16652145	1.74709
16652147	2.77872
16652149	4.97679
16652151	3.17857
16652153	1.70594
16652155	2.1877
16652157	3.61886
16652159	3.54784
16652161	3.14511
16652163	3.91071
16652165	2.59117
16652167	4.59512
16652169	3.63398
16652171	5.00846
16652173	3.74058
16652175	3.39148
16652177	2.98296
16652179	1.53283
16652181	6.00726
16652183	4.55288
16652185	4.17556
16652187	2.23892
16652189	3.08753
16652191	4.954
16652193	4.58733
16652195	0.835451
16652197	4.20847
16652199	3.69003
16652201	2.34294
16652203	5.41687
16652205	3.27585
16652209	2.48969
16652211	1.00658
16652213	1.24679
16652215	4.40836
16652217	5.55496
16652219	2.2374
16652221	4.72284
16652223	3.05038
16652225	2.78668
16652227	4.17985
16652229	0.999026
16652231	3.18649
16652233	3.56074
16652235	1.36763
16652237	6.10726
16652239	6.41652
16652243	9.06176
16652245	2.98727
16652247	2.89972
16652249	1.25809
16652251	4.03314
16652253	6.25481
16652255	5.1458
16652257	2.42964
16652259	3.88884
16652261	2.5384
16652267	3.88356
16652269	3.27724
16652271	5.30747
16652273	3.69135
16652275	1.65642
16652277	4.37487
16652279	3.5505
16652281	2.20006
16652283	5.67015
16652285	5.92768
16652289	2.45913
16652291	1.4234
16652293	3.81719
16652295	3.61514
16652297	4.65339
16652299	2.51865
16652301	4.48706
16652303	2.74295
16652305	3.81758
16652307	2.41086
16652309	2.83654
16652311	3.66439
16652313	1.06697
16652317	3.98815
16652321	3.99562
16652323	10.8984
16652325	3.89141
16652327	5.41182
16652329	7.19209
16652331	8.34878
16652333	3.62433
16652335	5.89361
16652337	2.6134
16652339	1.08798
16652341	1.91079
16652343	4.97935
16652345	2.58512
16652347	2.93498
16652349	2.62335
16652351	5.09998
16652353	1.9074
16652355	0.849358
16652357	1.46975
16652359	2.58219
16652361	3.74476
16652363	2.7376
16652365	2.41086
16652367	3.44304
16652369	2.10903
16652371	3.01223
16652373	3.85408
16652375	5.2951
16652377	4.2959
16652379	4.01385
16652381	6.85672
16652383	10.5081
16652387	4.07761
16652389	4.74752
16652391	4.6515
16652395	3.09021
16652397	4.15059
16652399	3.08376
16652401	2.87026
16652403	2.25391
16652405	3.20016
16652407	6.11139
16652409	4.69948
16652411	6.06563
16652413	3.077
16652415	2.85996
16652417	3.88761
16652419	5.15047
16652421	5.98036
16652423	3.13592
16652425	2.48102
16652427	5.5778
16652429	6.01323
16652431	2.45838
16652433	2.79058
16652435	3.56008
16652437	4.61128
16652439	4.99322
16652441	6.76757
16652443	7.86891
16652445	7.07107
16652447	1.53871
16652449	0.910105
16652451	1.72576
16652453	3.51474
16652455	3.64813
16652457	6.21253
16652459	4.20406
16652461	0.692134
16652463	7.10059
16652465	5.66213
16652467	2.20202
16652469	2.06482
16652471	3.50978
16652473	4.01336
16652475	1.65436
16652477	2.15647
16652479	3.84661
16652481	2.23134
16652483	2.99247
16652485	2.67201
16652487	5.89441
16652489	3.92959
16652491	4.50506
16652493	1.79899
16652495	4.64242
16652497	5.79262
16652499	0.922784
16652501	5.75998
16652503	8.12848
16652505	3.18691
16652507	8.41158
16652509	7.13363
16652511	4.68899
16652519	4.04112
16652521	2.77697
16652523	5.05756
16652525	1.97248
16652527	7.89848
16652529	4.30639
16652531	1.00589
16652533	4.88596
16652535	5.12322
16652539	4.17347
16652541	4.51264
16652543	5.78867
16652545	5.41394
16652547	3.21119
16652549	1.2692
16652551	2.41378
16652553	3.07208
16652555	1.31957
16652557	1.65642
16652559	4.14872
16652561	7.60706
16652563	5.9998
16652565	3.54614
16652569	5.91617
16652571	6.2571
16652573	2.8709
16652575	0.763564
16652577	2.76834
16652579	4.29852
16652581	2.02586
16652583	4.25265
16652585	1.97685
16652587	5.95448
16652589	3.82172
16652591	3.57568
16652593	2.1844
16652595	2.30978
16652597	2.84283
16652599	2.32387
16652601	6.50466
16652603	1.75243
16652605	3.7298
16652607	2.32357
16652609	1.8863
16652611	1.5772
16652613	6.4881
16652615	2.04313
16652617	1.55005
16652619	2.92556
16652621	5.38413
16652623	3.76158
16652625	5.18464
16652627	5.19507
16652629	2.69508
16652631	3.83904
16652633	6.01318
16652635	3.6603
16652637	2.22699
16652639	2.41255
16652641	2.30078
16652643	5.60769
16652645	4.08068
16652647	4.02357
16652649	2.95229
16652651	2.56719
16652653	3.02106
16652655	3.93734
16652657	1.50432
16652659	2.94485
16652661	1.3745
16652665	2.77746
16652667	5.00235
16652669	3.6899
16652671	1.87619
16652673	4.13187
16652675	2.6128
16652677	3.31839
16652679	3.02856
16652681	1.46073
16652683	2.78521
16652685	3.12402
16652687	2.91931
16652689	6.74836
16652691	3.48075
16652695	1.06335
16652697	5.59458
16652699	4.15294
16652701	4.6564
16652703	2.59151
16652705	4.14607
16652707	3.72858
16652711	3.99819
16652713	2.17624
16652715	1.74767
16652719	2.59044
16652721	3.92817
16652723	1.16938
16652725	1.31957
16652727	2.61605
16652729	1.16539
16652731	1.08798
16652733	5.3238
16652735	1.07982
16652737	5.78519
16652741	2.28232
16652743	1.88569
16652745	5.17536
16652747	5.64401
16652749	6.27821
16652751	5.9502
16652753	5.98206
16652755	3.07774
16652757	4.58708
16652759	5.20529
16652761	4.2278
16652763	3.87956
16652765	5.06272
16652767	1.54658
16652769	2.58183
16652771	2.86154
16652773	3.38
16652775	4.13469
16652777	5.10391
16652779	5.83522
16652781	4.15178
16652783	5.32267
16652785	3.06446
16652787	2.02697
16652789	3.23158
16652791	2.74039
16652793	3.43376
16652795	4.64427
16652797	4.09277
16652801	4.24404
16652805	2.9326
16652807	4.04799
16652809	2.6325
16652811	5.10198
16652813	5.03878
16652815	6.33784
16652817	2.43865
16652819	1.59083
16652821	6.60417
16652823	5.55716
16652825	1.12376
16652827	3.06561
16652829	2.84613
16652831	3.57568
16652833	4.15029
16652835	5.20097
16652837	5.11246
16652839	3.34862
16652841	4.42969
16652843	4.91975
16652845	1.46975
16652847	4.92939
16652849	3.13182
16652851	6.02414
16652853	4.45028
16652855	3.60736
16652857	3.23745
16652859	6.2809
16652861	3.64692
16652863	3.97944
16652865	5.25679
16652867	5.25184
16652869	4.46163
16652871	4.60066
16652873	2.11529
16652875	4.92528
16652877	1.66443
16652879	3.36231
16652881	2.81257
16652883	5.00626
16652885	2.07416
16652887	7.17744
16652889	4.20491
16652891	5.00682
16652893	3.69866
16652895	6.27655
16652897	6.20306
16652899	2.04787
16652901	4.52523
16652903	5.72948
16652905	5.12456
16652909	1.65642
16652911	1.62086
16652913	4.9089
16652917	4.81238
16652919	3.07143
16652921	4.996
16652923	2.04227
16652925	2.67512
16652927	1.69026
16652931	2.55163
16652933	3.22773
16652937	4.16269
16652939	3.54551
16652941	6.5146
16652943	5.91369
16652945	4.46365
16652947	5.27092
16652949	2.72225
16652951	3.46864
16652953	7.07696
16652957	4.63146
16652959	4.94309
16652961	3.55088
16652963	4.64324
16652965	4.82694
16652967	3.44107
16652969	3.65016
16652971	4.2808
16652973	3.64276
16652975	5.72557
16652977	4.96486
16652979	2.90944
16652981	2.99208
16652983	5.68378
16652985	7.00268
16652987	6.30209
16652989	4.96973
16652991	4.63482
16652993	7.63255
16652995	4.45202
16652997	5.92491
16652999	3.3575
16653001	5.36138
16653003	4.89211
16653005	5.8322
16653007	5.63674
16653009	5.48511
16653011	4.99301
16653013	7.07085
16653015	4.63452
16653017	4.86005
16653019	8.38889
16653021	4.00951
16653023	1.65642
16653025	4.38303
16653027	5.63698
16653029	1.66472
16653031	2.72062
16653033	4.5648
16653035	5.26838
16653037	2.92626
16653039	2.02579
16653041	3.46082
16653043	5.23238
16653045	2.76953
16653047	5.99441
16653049	3.99247
16653053	2.85389
16653055	5.58393
16653057	5.48773
16653059	5.43834
16653061	5.0215
16653065	5.64932
16653067	4.35242
16653071	5.68831
16653073	1.93244
16653075	1.64533
16653077	5.08406
16653079	4.62329
16653081	6.66195
16653083	4.0668
16653085	2.97115
16653087	4.06221
16653089	1.77983
16653091	5.44999
16653093	6.7837
16653095	4.40262
16653097	3.3264
16653099	4.64211
16653101	4.71516
16653103	5.38333
16653105	4.44281
16653107	5.55031
16653109	4.58786
16653111	4.94016
16653113	3.10926
16653115	4.12338
16653117	4.44692
16653119	5.21901
16653121	3.04892
16653123	1.39697
16653125	4.11061
16653127	3.79881
16653129	4.94852
16653131	6.08235
16653133	5.35754
16653135	6.4077
16653137	2.73222
16653139	5.99504
16653141	5.7354
16653143	5.34916
16653145	4.37949
16653147	5.86192
16653149	5.08038
16653151	5.13291
16653153	5.74468
16653155	5.19435
16653157	3.35837
16653159	2.79236
16653161	4.70925
16653163	1.45508
16653165	2.92626
16653167	4.76914
16653169	2.05962
16653171	2.92626
16653173	1.98539
16653175	5.6385
16653177	4.71401
16653179	2.72189
16653181	4.24862
16653183	6.10486
16653185	2.9744
16653187	1.72935
16653189	3.39267
16653191	1.85926
16653193	2.51323
16653195	2.91191
16653197	2.15907
16653199	6.57031
16653201	4.29951
16653203	2.34274
16653205	3.64081
16653207	2.71655
16653209	2.81469
16653211	2.69079
16653213	3.74011
16653215	2.66963
16653217	3.26022
16653219	5.36
16653221	2.99206
16653223	3.17446
16653225	1.3139
16653227	4.56795
16653229	3.7461
16653231	4.17219
16653233	1.44191
16653235	3.35496
16653237	4.3195
16653239	4.12883
16653241	4.5838
16653245	1.32721
16653247	4.91831
16653249	5.40251
16653251	5.75269
16653253	4.45577
16653255	4.59144
