ID_REF;VALUE
16652909;1.53353
16652911;1.68644
16652913;5.14535
16652917;4.81702
16652919;3.40652
16652921;4.71206
16652923;1.36392
16652925;3.3062
16652927;1.4283
16652931;2.32892
16652933;3.45634
16652937;3.68694
16652939;3.13949
16652941;6.16328
16652943;5.9679
16652945;4.5202
16652947;5.27371
16652949;3.62233
16652951;2.92021
16652953;6.84027
16652957;4.91534
16652959;4.2353
16652961;2.66126
16652963;3.90665
16652965;4.56874
16652967;2.47468
16652969;3.64684
16652971;3.67379
16652973;3.89814
16652975;4.77543
16652977;4.61662
16652979;2.4569
16652981;2.19658
16652983;5.04811
16652985;6.69845
16652987;5.74601
16652989;5.13583
16652991;5.3217
16652993;7.13094
16652995;2.55718
16652997;5.89056
16652999;4.07777
16653001;6.09889
16653003;4.73586
16653005;5.79319
16653007;5.85876
16653009;5.7157
16653011;4.6094
16653013;6.67352
16653015;4.38887
16653017;3.08922
16653019;8.80181
16653021;4.11469
16653023;1.59852
16653025;4.22081
16653027;4.38455
16653029;1.73997
16653031;3.6626
16653033;4.99628
16653035;5.0341
16653037;2.62949
16653039;2.55906
16653041;3.68779
16653043;5.5144
16653045;2.90311
16653047;5.77672
16653049;3.79658
16653053;2.64145
16653055;6.19225
16653057;6.1414
16653059;5.51162
16653061;4.66315
16653065;5.63073
16653067;3.68988
16653071;5.19015
16653073;2.64017
16653075;2.36431
16653077;5.20929
16653079;4.58096
16653081;6.56487
16653083;4.768
16653085;2.93106
16653087;4.08024
16653089;1.98407
16653091;5.36912
16653093;6.74401
16653095;4.43424
16653097;1.90995
16653099;5.22555
16653101;5.77578
16653103;5.44652
16653105;3.69184
16653107;5.55901
16653109;5.25123
16653111;5.12777
16653113;2.77336
16653115;3.58659
16653117;3.26447
16653119;3.89993
16653121;1.27738
16653123;1.37524
16653125;3.86444
16653127;3.48389
16653129;5.27411
16653131;5.20065
16653133;4.94557
16653135;6.1985
16653137;1.50368
16653139;5.70098
16653141;5.23388
16653143;4.77543
16653145;3.92858
16653147;5.77083
16653149;4.92831
16653151;5.78121
16653153;5.81724
16653155;4.98018
16653157;2.61188
16653159;4.23419
16653161;4.7054
16653163;1.02371
16653165;3.59779
16653167;4.82853
16653169;1.2999
16653171;2.09263
16653173;1.39482
16653175;5.17591
16653177;4.59195
16653179;3.42624
16653181;3.8686
16653183;5.76589
16653185;4.42064
16653187;1.58745
16653189;2.50132
16653191;0.972049
16653193;1.83657
16653195;3.04594
16653197;2.77916
16653199;5.65651
16653201;3.87169
16653203;1.57281
16653205;3.73064
16653207;3.5604
16653209;2.16583
16653211;1.83608
16653213;3.54791
16653215;3.31622
16653217;4.09861
16653219;5.44
16653221;3.58608
16653223;2.83045
16653225;1.19545
16653227;4.84473
16653229;3.20217
16653231;4.23935
16653233;2.04675
16653235;2.32234
16653237;3.69903
16653239;2.47999
